scientific_name,common_name,image_url
Ctenochaetus truncatus,Indian Gold-ring Bristletooth,https://inaturalist-open-data.s3.amazonaws.com/photos/250406946/medium.jpg
Lactoria,Lactoria,https://inaturalist-open-data.s3.amazonaws.com/photos/134838863/medium.jpg
Chromis cinerascens,Green Chromis,https://inaturalist-open-data.s3.amazonaws.com/photos/52079091/medium.jpg
Halichoeres trimaculatus,Threespot Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/237394834/medium.jpg
Zenarchopteridae,Viviparous Halfbeaks,https://static.inaturalist.org/photos/210812588/medium.jpg
Minous pictus,Painted Stingfish,https://inaturalist-open-data.s3.amazonaws.com/photos/219968/medium.jpg
Scorpaenopsis cirrosa,Weedy Scorpionfish,https://inaturalist-open-data.s3.amazonaws.com/photos/72392466/medium.jpeg
Gerres,Silverbiddies,https://inaturalist-open-data.s3.amazonaws.com/photos/19768/medium.jpg
Zenarchopterus buffonis,Northern River Garfish,https://inaturalist-open-data.s3.amazonaws.com/photos/3216945/medium.jpg
Pterophyllum scalare,Freshwater Angelfish,https://inaturalist-open-data.s3.amazonaws.com/photos/138657562/medium.jpeg
Danio rerio,Zebra Danio,https://inaturalist-open-data.s3.amazonaws.com/photos/11066492/medium.jpg
Elops,Elops,https://inaturalist-open-data.s3.amazonaws.com/photos/35104862/medium.jpg
Carassius,Crucian Carps,https://inaturalist-open-data.s3.amazonaws.com/photos/12466100/medium.jpg
Clarias macrocephalus,Broadhead Catfish,https://static.inaturalist.org/photos/252492737/medium.jpeg
Thryssa,Thryssas,https://inaturalist-open-data.s3.amazonaws.com/photos/52934088/medium.jpg
Praealticus striatus,Praealticus striatus,https://static.inaturalist.org/photos/301087543/medium.jpg
Decapterus macarellus,Mackerel Scad,https://inaturalist-open-data.s3.amazonaws.com/photos/188915/medium.jpg
Rastrelliger brachysoma,Short Mackerel,https://inaturalist-open-data.s3.amazonaws.com/photos/298220/medium.jpg
Nemipterus,Threadfin Breams,https://inaturalist-open-data.s3.amazonaws.com/photos/438513757/medium.jpeg
Balistidae,Triggerfishes,https://inaturalist-open-data.s3.amazonaws.com/photos/66712174/medium.jpg
Acestrorhamphidae,American tetras,https://static.inaturalist.org/photos/211710116/medium.jpeg
Bathygobius cyclopterus,Cyclops Frillgoby,https://static.inaturalist.org/photos/250834668/medium.jpg
Satyrichthys welchi,Robust Armour Gurnard,https://inaturalist-open-data.s3.amazonaws.com/photos/106410609/medium.jpg
Stegastes punctatus,Bluntsnout Gregory,https://inaturalist-open-data.s3.amazonaws.com/photos/57213199/medium.jpeg
Amphilophus labiatus × Cichlasoma trimaculatum,Flowerhorn Cichlid,https://static.inaturalist.org/photos/46043605/medium.jpg
Siganus doliatus,Barred Rabbitfish,https://inaturalist-open-data.s3.amazonaws.com/photos/11975400/medium.jpeg
Xiphophorus,Swordtails,https://inaturalist-open-data.s3.amazonaws.com/photos/297322/medium.jpg
Andamia,Andamia,https://static.inaturalist.org/photos/133726342/medium.jpeg
Istiophoridae,Billfishes,https://inaturalist-open-data.s3.amazonaws.com/photos/152543/medium.jpg
Sacura speciosa,Purple-head sacura,https://static.inaturalist.org/photos/136501388/medium.jpeg
Istigobius goldmanni,Goldmann's Sandgoby,https://inaturalist-open-data.s3.amazonaws.com/photos/341032489/medium.jpg
Anchoa hepsetus,Striped Anchovy,https://inaturalist-open-data.s3.amazonaws.com/photos/16464584/medium.jpeg
Pangasianodon hypophthalmus,Iridescent Shark,https://static.inaturalist.org/photos/107142935/medium.jpg
Poecilia sphenops,Common Molly,https://inaturalist-open-data.s3.amazonaws.com/photos/208075679/medium.jpg
Polypterus senegalus,Senegal Bichir,https://inaturalist-open-data.s3.amazonaws.com/photos/87520573/medium.jpg
Chitala,Chitala,https://static.inaturalist.org/photos/1458908/medium.jpeg
Muraenesocidae,Pike-congers,https://inaturalist-open-data.s3.amazonaws.com/photos/51392167/medium.jpg
Labroides,Cleaner Wrasses,https://inaturalist-open-data.s3.amazonaws.com/photos/70700/medium.jpg
Chromobotia macracanthus,Clown Loach,https://inaturalist-open-data.s3.amazonaws.com/photos/15090592/medium.jpg
Xiphophorus maculatus,Southern Platyfish,https://inaturalist-open-data.s3.amazonaws.com/photos/246740667/medium.jpg
Rhinogobius similis,Amur Goby,https://inaturalist-open-data.s3.amazonaws.com/photos/3570188/medium.jpg
Poecilia latipinna,Sailfin Molly,https://inaturalist-open-data.s3.amazonaws.com/photos/123728173/medium.jpeg
Gastromyzon punctulatus,Spotted Borneo Sucker,https://inaturalist-open-data.s3.amazonaws.com/photos/110201030/medium.jpg
Gambusia holbrooki,Eastern Mosquitofish,https://inaturalist-open-data.s3.amazonaws.com/photos/242594722/medium.jpeg
Vanderhorstia papilio,Butterfly Shrimpgoby,https://inaturalist-open-data.s3.amazonaws.com/photos/258081257/medium.jpg
Gymnocranius griseus,Grey Seabream,https://inaturalist-open-data.s3.amazonaws.com/photos/62858904/medium.jpg
Astronotus ocellatus,Oscar,https://inaturalist-open-data.s3.amazonaws.com/photos/88919429/medium.jpg
Cypselurus oligolepis,Largescale Flyingfish,https://inaturalist-open-data.s3.amazonaws.com/photos/262402964/medium.jpg
Ambassidae,Asian Glassfishes,https://static.inaturalist.org/photos/135659144/medium.jpg
Redigobius,Redigobius,https://inaturalist-open-data.s3.amazonaws.com/photos/246639108/medium.jpeg
Gymnothorax undulatus,Undulated Moray,https://inaturalist-open-data.s3.amazonaws.com/photos/487402168/medium.jpg
Chitala ornata,Clown Knifefish,https://inaturalist-open-data.s3.amazonaws.com/photos/89597211/medium.jpg
Pempheridae,Sweepers,https://inaturalist-open-data.s3.amazonaws.com/photos/29907498/medium.jpg
Leiognathidae,Ponyfishes,https://static.inaturalist.org/photos/106963606/medium.jpg
Salmonidae,"Salmons, Trouts, and Whitefishes",https://inaturalist-open-data.s3.amazonaws.com/photos/84691334/medium.jpg
Siganus stellatus,Honeycomb Rabbitfish,https://static.inaturalist.org/photos/14683243/medium.jpg
Rastrelliger,Rastrelliger,https://inaturalist-open-data.s3.amazonaws.com/photos/174701787/medium.jpg
Auxis,Frigate Tunas,https://inaturalist-open-data.s3.amazonaws.com/photos/92482010/medium.jpg
Scomberomorus,Spanish Mackerels,https://inaturalist-open-data.s3.amazonaws.com/photos/556696/medium.jpg
Apterygocampus epinnulatus,Apterygocampus epinnulatus,https://static.inaturalist.org/photos/368800286/medium.jpg
Cynoglossidae,Tonguefishes,https://inaturalist-open-data.s3.amazonaws.com/photos/25640151/medium.png
Toxotidae,Archerfishes,https://inaturalist-open-data.s3.amazonaws.com/photos/10151975/medium.jpg
Diodontidae,Porcupinefishes,https://static.inaturalist.org/photos/213817035/medium.jpeg
Nuchequula,Nuchequula,https://inaturalist-open-data.s3.amazonaws.com/photos/14458797/medium.jpeg
Gempylidae,Snake Mackerels,https://static.inaturalist.org/photos/118196613/medium.jpeg
Cyclichthys,Swelltoads,https://static.inaturalist.org/photos/14723555/medium.jpg
Tetraodontoidei,"Pufferfishes, Porcupinefishes, and Molas",https://inaturalist-open-data.s3.amazonaws.com/photos/51377090/medium.jpg
Auxis rochei,Bullet Tuna,https://inaturalist-open-data.s3.amazonaws.com/photos/347861666/medium.jpg
Terapontidae,Grunters,https://static.inaturalist.org/photos/251140225/medium.jpeg
Terapon,Terapon,https://inaturalist-open-data.s3.amazonaws.com/photos/15611545/medium.jpg
Psettodes erumei,Indian Halibut,https://inaturalist-open-data.s3.amazonaws.com/photos/256995322/medium.jpeg
Chelonodon,Chelonodon,https://inaturalist-open-data.s3.amazonaws.com/photos/386380961/medium.jpg
Parophrys vetulus,English Sole,https://static.inaturalist.org/photos/114895051/medium.jpg
Eubleekeria,Eubleekeria,https://inaturalist-open-data.s3.amazonaws.com/photos/290383656/medium.jpg
Scomberoides lysan,Lesser Queenfish,https://static.inaturalist.org/photos/263680520/medium.jpg
Gerreidae,Mojarras,https://inaturalist-open-data.s3.amazonaws.com/photos/71044817/medium.jpeg
Scomberomorus munroi,Spotted Mackerel,https://inaturalist-open-data.s3.amazonaws.com/photos/7583433/medium.jpg
Scomberoides,Queenfishes,https://inaturalist-open-data.s3.amazonaws.com/photos/1436758/medium.jpg
Poeciliidae,Livebearers and Lampeyes,https://inaturalist-open-data.s3.amazonaws.com/photos/786973/medium.jpg
Micropterus nigricans,Largemouth Bass,https://inaturalist-open-data.s3.amazonaws.com/photos/32058892/medium.jpeg
Hyporhamphus,Hyporhamphus,https://inaturalist-open-data.s3.amazonaws.com/photos/262557454/medium.jpg
Caesio,Caesio,https://inaturalist-open-data.s3.amazonaws.com/photos/24150/medium.jpg
Euthynnus affinis,Mackerel Tuna,https://inaturalist-open-data.s3.amazonaws.com/photos/254110161/medium.jpg
Pomacanthus annularis,Bluering Angelfish,https://inaturalist-open-data.s3.amazonaws.com/photos/85942995/medium.jpg
Thunnus tonggol,Longtail Tuna,https://inaturalist-open-data.s3.amazonaws.com/photos/469254837/medium.jpeg
Sillaginidae,Smelt-whitings,https://inaturalist-open-data.s3.amazonaws.com/photos/18547411/medium.jpeg
Pterois,Pterois,https://static.inaturalist.org/photos/249042317/medium.jpeg
Sardinella aurita,Round Sardinella,https://inaturalist-open-data.s3.amazonaws.com/photos/133400500/medium.jpeg
Ostariophysi,"Carps, characins, catfishes and allies",https://inaturalist-open-data.s3.amazonaws.com/photos/313287444/medium.jpg
Myloplus schomburgkii,Disk Pacu,https://inaturalist-open-data.s3.amazonaws.com/photos/322297585/medium.jpg
Colossomatinae,Colossomatinae,https://inaturalist-open-data.s3.amazonaws.com/photos/80657981/medium.jpg
Paracheirodon axelrodi,Cardinal Tetra,https://static.inaturalist.org/photos/79168136/medium.jpg
Nematabramis everetti,Nematabramis everetti,https://static.inaturalist.org/photos/470931205/medium.jpg
Gobiodon prolixus,Elongate Coralgoby,https://inaturalist-open-data.s3.amazonaws.com/photos/454820298/medium.jpg
Rhyacichthys aspro,Aspro Loach Goby,https://static.inaturalist.org/photos/93367459/medium.jpg
Ellochelon,Ellochelon,https://inaturalist-open-data.s3.amazonaws.com/photos/12440090/medium.jpg
Pomacentrus smithi,Smith's Damselfish,https://inaturalist-open-data.s3.amazonaws.com/photos/3007761/medium.jpg
Ostorhinchus parvulus,Redspot Cardinalfish,https://static.inaturalist.org/photos/379227980/medium.jpg
Ostorhinchus fleurieu,Bullseye Cardinalfish,https://static.inaturalist.org/photos/28751574/medium.jpg
Pseudamia amblyuroptera,Pearl-jawed Cardinalfish,https://inaturalist-open-data.s3.amazonaws.com/photos/64060222/medium.jpg
Peristediinae,Armored Searobins,https://inaturalist-open-data.s3.amazonaws.com/photos/27993997/medium.jpeg
Fusigobius neophytus,Neophyte Sandgoby,https://inaturalist-open-data.s3.amazonaws.com/photos/256452894/medium.jpg
Gobionellinae,Estuarine gobies,https://inaturalist-open-data.s3.amazonaws.com/photos/5186096/medium.jpg
Sargocentron,Sargocentron,https://inaturalist-open-data.s3.amazonaws.com/photos/5847/medium.jpg
Monodactylus argenteus,Diamondfish,https://inaturalist-open-data.s3.amazonaws.com/photos/83501888/medium.jpg
Siphamia majimai,Striped Siphonfish,https://static.inaturalist.org/photos/29302730/medium.jpg
Ctenochaetus cyanocheilus,Bluelip Bristletooth,https://inaturalist-open-data.s3.amazonaws.com/photos/709597/medium.jpg
Nomorhamphus,Nomorhamphus,https://inaturalist-open-data.s3.amazonaws.com/photos/17545592/medium.jpg
Halichoeres melasmapomus,Earmuff Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/62051188/medium.jpg
Scarina,Scarina,https://static.inaturalist.org/photos/27623205/medium.jpg
Butis butis,Crimsontip Gudgeon,https://static.inaturalist.org/photos/111676943/medium.jpg
Clarias gariepinus,Sharptooth Catfish,https://static.inaturalist.org/photos/103101047/medium.jpeg
Rachycentron canadum,Cobia,https://inaturalist-open-data.s3.amazonaws.com/photos/59256179/medium.jpg
Dermogenys bispina,Dermogenys bispina,https://inaturalist-open-data.s3.amazonaws.com/photos/462529012/medium.jpeg
Periophthalmodon,Giant Mudskippers,https://inaturalist-open-data.s3.amazonaws.com/photos/55359974/medium.jpeg
Cyprinus carpio,European Carp,https://inaturalist-open-data.s3.amazonaws.com/photos/2754663/medium.JPG
Glossogobius giuris,Tank Goby,https://static.inaturalist.org/photos/21976952/medium.jpg
Enchelycore bayeri,Bayer's Moray,https://inaturalist-open-data.s3.amazonaws.com/photos/230143811/medium.jpeg
Arapaima,Arapaimas,https://inaturalist-open-data.s3.amazonaws.com/photos/51111/medium.jpg
Lutjanus rufolineatus,Yellowlined Snapper,https://inaturalist-open-data.s3.amazonaws.com/photos/928415/medium.jpg
Gymnothorax melatremus,Dwarf Moray,https://static.inaturalist.org/photos/119335833/medium.jpg
Blenniinae,Blenniinae,https://inaturalist-open-data.s3.amazonaws.com/photos/413806160/medium.jpg
Halichoeres hilomeni,Hilomen's Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/253075316/medium.jpeg
Chaenopsis,Chaenopsis,https://inaturalist-open-data.s3.amazonaws.com/photos/33280361/medium.jpg
Solenostomus leptosoma,Thin Ghost Pipefish,https://inaturalist-open-data.s3.amazonaws.com/photos/130903591/medium.jpg
Gastromyzontidae,Hillstream Loaches,https://inaturalist-open-data.s3.amazonaws.com/photos/131727414/medium.jpeg
Stethojulis,Stethojulis,https://inaturalist-open-data.s3.amazonaws.com/photos/235269202/medium.jpg
Turrum fulvoguttatum,Yellow Spotted Trevally,https://inaturalist-open-data.s3.amazonaws.com/photos/234385350/medium.jpg
Gobiodon histrio,Maori Coralgoby,https://inaturalist-open-data.s3.amazonaws.com/photos/97370140/medium.jpg
Pycnochromis atripes,Dark-fin Chromis,https://inaturalist-open-data.s3.amazonaws.com/photos/473379876/medium.jpg
Lutjanus malabaricus,Saddletail Snapper,https://inaturalist-open-data.s3.amazonaws.com/photos/11974603/medium.jpeg
Festucalex rufus,Festucalex rufus,https://inaturalist-open-data.s3.amazonaws.com/photos/86010748/medium.jpeg
Eviota teresae,Terry's Pygmygoby,https://inaturalist-open-data.s3.amazonaws.com/photos/231967673/medium.jpg
Pristiapogon abrogramma,Pristiapogon abrogramma,https://static.inaturalist.org/photos/245673704/medium.jpg
Paracentropogon,Paracentropogon,https://inaturalist-open-data.s3.amazonaws.com/photos/67807/medium.jpg
Batrachomoeus,Batrachomoeus,https://inaturalist-open-data.s3.amazonaws.com/photos/3007998/medium.jpg
Lutjanus quinquelineatus,Fiveline Snapper,https://inaturalist-open-data.s3.amazonaws.com/photos/60483396/medium.jpg
Lagocephalus suezensis,Suez Puffer,https://inaturalist-open-data.s3.amazonaws.com/photos/343661719/medium.jpg
Dermogenys,Dermogenys,https://static.inaturalist.org/photos/288901047/medium.jpg
Loricariidae,Armored Catfishes,https://inaturalist-open-data.s3.amazonaws.com/photos/332975503/medium.jpg
Clupeiformes,Herrings,https://inaturalist-open-data.s3.amazonaws.com/photos/34002171/medium.jpeg
Dorosomatidae,"Thread Herrings, Gizzard Shads, and Sardinellas",https://inaturalist-open-data.s3.amazonaws.com/photos/165884472/medium.jpeg
Pseudochromis eichleri,Eichler's Dottyback,https://static.inaturalist.org/photos/253748137/medium.jpg
Hypseleotris,Carp Gudgeons,https://inaturalist-open-data.s3.amazonaws.com/photos/11280970/medium.jpg
Amblyglyphidodon,Amblyglyphidodon,https://static.inaturalist.org/photos/30536353/medium.jpg
Pterocaesio,Pterocaesio,https://static.inaturalist.org/photos/17821956/medium.jpg
Congrinae,Typical Congers,https://inaturalist-open-data.s3.amazonaws.com/photos/2192784/medium.jpg
Aeoliscus,Aeoliscus,https://inaturalist-open-data.s3.amazonaws.com/photos/218573/medium.jpg
Echeneis,Echeneis,https://inaturalist-open-data.s3.amazonaws.com/photos/120209204/medium.jpeg
Pseudobalistes fuscus,Blue Triggerfish,https://inaturalist-open-data.s3.amazonaws.com/photos/237987709/medium.jpg
Scolopsis japonica,Coral Monocle Bream,https://inaturalist-open-data.s3.amazonaws.com/photos/232886787/medium.jpg
Monopterus,Monopterus,https://inaturalist-open-data.s3.amazonaws.com/photos/419824/medium.jpg
Gobiodon rivulatus,Rippled Coralgoby,https://inaturalist-open-data.s3.amazonaws.com/photos/360046556/medium.jpg
Turrum,Turrum,https://inaturalist-open-data.s3.amazonaws.com/photos/179578944/medium.jpg
Syngnathoidei,Syngnathoidei,https://inaturalist-open-data.s3.amazonaws.com/photos/18919312/medium.jpg
Arothron reticularis,Reticulated Puffer,https://inaturalist-open-data.s3.amazonaws.com/photos/96591078/medium.jpg
Hologymnosus,Hologymnosus,https://inaturalist-open-data.s3.amazonaws.com/photos/552266/medium.jpg
Nomeidae,Driftfishes,https://inaturalist-open-data.s3.amazonaws.com/photos/13403932/medium.jpg
Stiphodon chlorestes,green hummingbird goby,https://static.inaturalist.org/photos/413690247/medium.jpeg
Sebastapistes,Sebastapistes,https://inaturalist-open-data.s3.amazonaws.com/photos/68882/medium.jpg
Champsodontidae,Crocodile Toothfishes,https://inaturalist-open-data.s3.amazonaws.com/photos/223056954/medium.jpg
Melichthys vidua × niger,Pinktail × Black Triggerfish,
Barbodes,Barbodes,https://inaturalist-open-data.s3.amazonaws.com/photos/52313117/medium.jpg
Neamia octospina,Eightspine Cardinalfish,https://static.inaturalist.org/photos/29302087/medium.jpg
Fusigobius duospilus,Twospot Sandgoby,https://static.inaturalist.org/photos/31605427/medium.jpg
Eviota oculineata,False-comet Dwarfgoby,https://inaturalist-open-data.s3.amazonaws.com/photos/315047339/medium.jpg
Aesopia cornuta,Thickray Sole,https://inaturalist-open-data.s3.amazonaws.com/photos/257945679/medium.jpg
Choeroichthys brachysoma,Pacific Shortbody Pipefish,https://inaturalist-open-data.s3.amazonaws.com/photos/77188113/medium.jpeg
Xiphasia,Xiphasia,https://inaturalist-open-data.s3.amazonaws.com/photos/2227154/medium.JPG
Xestochilus nebulosus,Xestochilus nebulosus,https://inaturalist-open-data.s3.amazonaws.com/photos/444746608/medium.png
Pterocaesio trilineata,Threestripe Fusilier,https://static.inaturalist.org/photos/11079294/medium.jpg
Chlorurus capistratoides,Pink-margined Parrotfish,https://static.inaturalist.org/photos/189653654/medium.jpg
Solenostomidae,Ghost Pipefishes,https://inaturalist-open-data.s3.amazonaws.com/photos/50912187/medium.jpg
Naso thynnoides,Onespine Unicornfish,https://inaturalist-open-data.s3.amazonaws.com/photos/2504638/medium.jpg
